UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency,Brand
548,Lights,5,5,0,1,13,0,Philips
549,Induction,2,9,1,2,18,0,Samsung
550,Smart Speaker,1,1,1,3,38,0,Amazon Echo
551,Washing Machine,8,7,1,2,55,0,Whirlpool
552,Lights,7,7,1,2,22,1,GE Lighting
553,Lights,7,7,0,2,31,0,Osram
554,Thermostat,5,9,0,0,35,0,Emerson
555,Lights,6,8,0,3,42,0,GE Lighting
556,Fridge,1,1,0,3,42,0,Voltas Beko
557,Microwave,3,5,1,0,10,1,Haier
558,Security System,3,4,0,2,9,0,Larsen & Toubro (L&T) Technology Services
559,Vacuum Cleaner,5,3,0,2,31,0,Electrolux
560,Induction,3,5,1,1,44,1,Whirlpool
561,Air Conditioner,1,4,1,1,56,0,Trane
562,Induction,5,4,1,4,40,1,Electrolux
563,Camera,7,10,0,1,24,0,Fujifilm
564,Vacuum Cleaner,3,1,1,3,41,1,Shark
565,Induction,1,9,0,0,49,0,Electrolux
566,Washing Machine,2,5,0,2,8,0,IFB
567,Induction,2,6,1,4,50,0,Electrolux
568,Washing Machine,3,8,1,1,20,0,Haier
569,Fan,5,4,1,4,17,1,Crompton Greaves
570,Fan,5,4,0,0,28,1,Bajaj Electricals
571,Security System,6,4,0,0,6,1,Secureye
572,Security System,3,4,0,4,42,0,Godrej Security Solutions
573,Fridge,7,9,1,4,33,1,Bosch
574,Microwave,2,8,0,4,28,0,Bosch
575,Fan,4,1,0,2,53,0,Orient Electric
576,Security System,6,1,0,3,57,0,Dahua Technology India
577,Camera,2,4,0,1,1,0,Sony
578,Security System,1,1,1,1,41,0,Dahua Technology India
579,Thermostat,7,6,0,1,52,0,Schneider Electric
580,Camera,3,2,1,4,35,1,Canon
581,Fridge,6,5,1,4,24,1,Godrej Appliances
583,Thermostat,6,3,0,2,7,0,Tado
584,Induction,3,7,1,2,9,0,KitchenAid
585,Camera,1,5,0,2,37,0,Fujifilm
586,Thermostat,5,10,1,2,16,1,Siemens
587,Camera,2,9,0,0,34,0,Sony
588,Thermostat,3,4,0,2,35,0,Ecobee
589,Fridge,1,1,1,2,35,1,Godrej Appliances
590,Air Conditioner,1,8,0,2,20,0,Fujitsu
591,Microwave,3,9,1,1,58,0,LG Electronics
592,Security System,1,8,1,1,23,0,Dahua Technology India
593,Camera,7,1,0,1,42,0,Panasonic
595,Thermostat,4,3,0,0,35,1,Nest Labs
596,Induction,1,7,0,4,47,0,Electrolux
597,Fridge,3,9,0,2,46,0,Hitachi
598,Vacuum Cleaner,7,2,1,1,23,1,Eureka
599,Thermostat,1,9,0,0,4,0,Tado
600,Fridge,8,3,0,2,10,0,Hitachi
601,Washing Machine,2,10,1,3,43,0,Voltas Beko
602,Lights,6,3,1,4,11,1,Bajaj Electricals
603,Dishwasher,4,10,1,2,40,0,KitchenAid
604,Induction,7,1,1,4,55,1,Bosch
605,Fridge,5,7,0,2,55,0,LG Electronics
606,Dishwasher,4,5,0,3,9,0,Samsung
607,Lights,2,5,0,0,40,0,Eveready
608,Microwave,1,2,0,4,12,0,Whirlpool
609,Microwave,7,7,1,4,17,1,Samsung
610,Vacuum Cleaner,3,2,1,0,32,1,iRobot
611,Dishwasher,3,6,0,4,23,0,GE Appliances
612,Vacuum Cleaner,6,3,1,1,15,1,Shark
613,Air Conditioner,3,10,1,0,51,1,Gree
614,Vacuum Cleaner,8,0,1,3,28,1,Eureka
615,Security System,6,2,1,2,52,1,Matrix Comsec
616,Thermostat,5,2,1,2,38,1,Ecobee
617,Lights,7,4,0,0,5,1,Eveready
618,Security System,1,2,0,1,40,0,Dahua Technology India
619,Fan,2,5,1,3,18,1,Usha
620,Lights,4,9,1,2,53,0,Bajaj Electricals
621,Microwave,2,7,0,2,21,0,Sharp
622,Washing Machine,6,6,0,1,15,0,Bosch
623,Induction,7,1,1,4,3,1,Fisher & Paykel
624,Fridge,3,7,1,0,46,1,Whirlpool
625,Induction,3,2,1,1,26,1,Miele
626,Air Conditioner,8,8,0,1,15,0,Carrier
627,Microwave,4,3,1,1,45,1,Panasonic
628,Lights,4,4,1,1,53,1,Havells
629,Induction,3,4,1,4,20,1,Kenmore
630,Security System,7,9,1,3,59,0,Matrix Comsec
631,Vacuum Cleaner,5,1,1,1,21,1,Kenmore
632,Air Conditioner,6,6,1,1,26,1,Samsung
633,Smart Speaker,7,2,1,0,41,1,Sony
634,Smart Speaker,3,7,1,2,23,1,Bowers & Wilkins
635,Dishwasher,4,9,0,4,49,0,LG Electronics
636,Security System,7,4,0,1,51,0,Secureye
637,Smart Speaker,3,5,0,3,25,0,Amazon Echo
638,Camera,6,9,1,3,4,1,Leica
639,Camera,8,5,0,3,52,0,Olympus
640,Air Conditioner,5,5,0,0,10,1,Samsung
641,Induction,6,6,0,3,22,0,Whirlpool
642,Microwave,6,7,0,0,3,0,Whirlpool
643,Smart Speaker,7,1,0,4,19,0,JBL
644,Camera,3,8,1,3,31,1,Fujifilm
645,Security System,1,4,0,2,9,0,Matrix Comsec
646,Thermostat,3,1,1,1,29,1,Tado
647,Fridge,5,8,1,4,37,0,Godrej Appliances
648,Vacuum Cleaner,4,4,0,2,46,0,Black+Decker
649,Fridge,6,1,1,4,7,1,Godrej Appliances
650,Lights,3,6,0,3,53,0,Osram
651,Thermostat,5,9,1,4,38,0,Sensi
652,Lights,2,9,1,4,24,0,GE Lighting
653,Smart Speaker,6,10,0,4,8,0,Apple HomePod
654,Security System,4,9,1,0,34,1,Top Notch Infotronix
655,Camera,2,0,1,2,59,0,Leica
656,Dishwasher,2,4,1,3,57,0,Bosch
657,Induction,6,8,1,1,26,1,Samsung
658,Thermostat,4,4,1,3,28,1,Ecobee
659,Fan,2,6,1,3,28,0,Anchor Electricals
660,Camera,8,6,1,0,46,1,Sony
661,Washing Machine,6,4,1,0,54,1,LG Electronics
662,Vacuum Cleaner,8,9,0,4,7,0,Black+Decker
663,Washing Machine,4,5,1,3,3,1,IFB
664,Washing Machine,4,5,0,2,52,0,Samsung
665,Washing Machine,7,10,0,0,22,0,Haier
666,Fan,4,5,1,0,55,1,Superfan
667,Fridge,6,2,1,2,38,1,LG Electronics
668,Microwave,2,5,0,0,53,0,LG Electronics
669,Thermostat,4,8,0,2,46,0,Sensi
670,Vacuum Cleaner,1,8,0,1,44,0,Black+Decker
671,Security System,2,8,1,2,18,0,Godrej Security Solutions
674,Washing Machine,8,9,0,4,39,0,Haier
675,Fan,2,9,1,0,5,1,Superfan
676,Security System,5,2,1,2,44,1,eSSL Security
677,Air Conditioner,7,1,1,0,41,1,LG Electronics
678,Fridge,4,10,1,2,29,1,LG Electronics
679,Camera,1,9,0,0,43,0,Sony
680,Camera,6,9,1,4,36,0,GoPro
681,Fridge,5,9,1,4,14,1,Hitachi
682,Dishwasher,6,5,0,0,58,0,Bosch
683,Security System,6,6,1,2,44,0,Zicom
684,Microwave,8,5,0,3,18,0,Panasonic
685,Lights,5,1,0,2,7,0,Osram
686,Fridge,3,7,1,0,23,1,Panasonic
687,Security System,5,5,0,2,33,0,Secureye
688,Air Conditioner,1,7,1,1,59,0,Trane
689,Dishwasher,7,5,0,2,45,0,Samsung
690,Fridge,1,5,0,4,16,0,Panasonic
691,Dishwasher,3,2,1,4,37,1,KitchenAid
692,Security System,7,3,0,1,51,0,Dahua Technology India
693,Smart Speaker,5,2,1,2,25,1,Ultimate Ears
694,Washing Machine,3,2,1,3,9,1,IFB
695,Air Conditioner,4,10,1,2,55,0,Samsung
696,Air Conditioner,7,2,1,4,28,1,Trane
697,Induction,3,3,0,4,9,0,Samsung
698,Lights,7,6,1,0,12,1,Havells
699,Vacuum Cleaner,1,6,0,4,18,0,Dyson
700,Smart Speaker,6,2,1,0,27,1,Google Nest
701,Fridge,7,8,0,4,26,0,Godrej Appliances
702,Thermostat,2,8,0,4,56,0,Sensi
703,Smart Speaker,4,2,0,3,26,0,Bowers & Wilkins
704,Security System,1,3,0,0,10,0,eSSL Security
705,Induction,6,9,1,0,58,1,KitchenAid
706,Smart Speaker,4,8,1,4,17,1,JBL
707,Air Conditioner,5,7,0,0,51,0,Panasonic
708,Security System,2,1,0,4,32,0,Top Notch Infotronix
709,Air Conditioner,2,4,1,4,24,1,Trane
711,Smart Speaker,3,2,0,0,48,0,JBL
712,Thermostat,5,5,1,1,8,1,Ecobee
713,Fridge,7,6,0,0,30,0,LG Electronics
714,Microwave,5,3,0,0,26,1,Sharp
715,Washing Machine,4,8,1,3,24,1,Godrej Appliances
716,Security System,8,8,0,1,27,0,CP Plus
717,Fan,6,3,1,1,15,1,Khaitan Electricals
718,Camera,7,8,1,3,28,1,Panasonic
719,Air Conditioner,4,1,1,3,11,1,Samsung
720,Fridge,2,8,1,0,39,0,Hitachi
721,Dishwasher,1,2,0,2,2,0,Bosch
722,Induction,6,1,1,3,51,1,Whirlpool
723,Air Conditioner,1,6,1,1,9,0,Trane
724,Fan,3,5,0,1,50,0,Bajaj Electricals
725,Fridge,4,9,1,0,45,1,Godrej Appliances
726,Fan,5,4,0,2,23,0,Khaitan Electricals
727,Dishwasher,5,3,1,4,33,1,GE Appliances
728,Washing Machine,1,5,1,3,19,0,Godrej Appliances
729,Microwave,3,5,1,3,13,1,Haier
730,Induction,5,4,1,0,14,1,Kenmore
731,Induction,8,7,0,2,32,0,KitchenAid
732,Lights,6,8,0,1,49,0,Bajaj Electricals
733,Induction,7,9,0,1,22,0,Samsung
734,Dishwasher,6,10,1,4,20,1,GE Appliances
735,Fan,5,3,1,1,33,1,Crompton Greaves
736,Camera,2,7,1,3,5,0,Sony
737,Thermostat,5,4,0,4,20,0,Siemens
738,Fan,5,7,1,2,14,1,Orient Electric
739,Fridge,5,5,0,4,27,0,Godrej Appliances
740,Induction,4,10,0,2,26,0,Samsung
741,Fridge,4,7,0,1,32,0,Voltas Beko
742,Microwave,3,10,1,0,30,1,Panasonic
743,Lights,4,8,1,4,27,1,Havells
744,Vacuum Cleaner,2,9,1,4,26,0,Eureka
745,Dishwasher,6,8,1,3,18,1,Miele
746,Security System,2,5,0,3,45,0,Top Notch Infotronix
747,Air Conditioner,1,3,0,2,23,0,Haier
748,Camera,4,4,1,0,44,1,Nikon
749,Induction,5,0,1,3,47,1,Kenmore
750,Camera,4,5,1,3,24,1,Samsung
751,Smart Speaker,2,5,0,1,4,0,Harman Kardon
752,Air Conditioner,5,5,1,1,41,0,Trane
753,Security System,3,10,0,3,3,0,Top Notch Infotronix
754,Camera,7,9,0,2,54,0,Pentax
755,Smart Speaker,7,2,0,0,43,0,Bose
756,Dishwasher,4,4,0,3,30,0,Maytag
757,Thermostat,3,4,0,2,47,0,Schneider Electric
758,Air Conditioner,6,4,0,2,16,0,Trane
760,Dishwasher,4,5,1,2,39,0,Fisher & Paykel
761,Fan,3,6,1,4,22,1,Superfan
762,Smart Speaker,7,9,1,2,41,0,Amazon Echo
764,Dishwasher,4,1,0,2,49,0,Fisher & Paykel
765,Thermostat,6,7,1,3,13,1,Emerson
766,Air Conditioner,4,4,0,1,41,0,Gree
767,Air Conditioner,1,3,0,3,41,0,Daikin
768,Lights,8,1,0,2,52,0,Surya Roshni
769,Washing Machine,4,5,0,3,29,0,LG Electronics
770,Camera,5,4,0,0,28,1,Sony
771,Microwave,2,3,0,3,44,0,IFB
772,Thermostat,4,7,0,3,53,0,Ecobee
773,Lights,4,8,0,0,19,0,Osram
774,Induction,1,3,0,0,23,0,Miele
775,Vacuum Cleaner,1,1,0,0,47,0,iRobot
776,Vacuum Cleaner,7,9,0,4,50,0,Hoover
777,Security System,2,0,0,3,8,0,CP Plus
778,Security System,2,9,1,0,25,1,Secureye
779,Induction,4,6,0,0,38,0,Whirlpool
780,Air Conditioner,6,3,0,1,57,0,Panasonic
781,Thermostat,1,3,1,4,38,0,Schneider Electric
782,Dishwasher,5,0,1,3,35,1,LG Electronics
783,Fridge,1,2,1,2,26,1,Siemens
785,Air Conditioner,1,6,0,4,2,0,Carrier
786,Smart Speaker,7,2,1,1,5,1,Sony
787,Thermostat,1,5,1,3,20,0,Siemens
788,Camera,1,6,1,3,12,0,Sony
789,Vacuum Cleaner,4,3,0,0,38,0,Shark
790,Dishwasher,7,0,0,0,16,1,Fisher & Paykel
791,Microwave,2,0,1,4,37,0,Morphy Richards
792,Microwave,3,0,0,1,38,0,Samsung
794,Lights,4,3,1,1,46,1,Crompton
795,Fridge,5,8,1,2,29,1,LG Electronics
796,Fridge,5,4,1,3,35,1,Voltas Beko
797,Induction,3,5,0,0,49,0,Frigidaire
798,Washing Machine,3,5,0,4,37,0,Whirlpool
799,Induction,1,7,0,1,54,0,Fisher & Paykel
800,Dishwasher,3,3,0,0,21,1,Miele
801,Fridge,1,1,0,4,21,0,Voltas Beko
802,Induction,6,6,1,0,28,1,Bosch
803,Thermostat,8,3,0,3,6,0,Schneider Electric
804,Fridge,8,4,0,1,20,0,Hitachi
805,Smart Speaker,7,7,1,2,36,0,Google Nest
806,Fan,5,5,1,0,59,1,Bajaj Electricals
807,Air Conditioner,6,6,1,1,13,1,Haier
808,Dishwasher,2,5,1,3,40,0,GE Appliances
809,Induction,5,7,0,0,11,0,GE Appliances
810,Lights,4,7,0,3,24,0,Wipro Lighting
811,Vacuum Cleaner,4,5,1,2,19,1,Kenmore
812,Dishwasher,6,7,0,2,23,0,Miele
813,Lights,2,9,1,4,31,0,Eveready
814,Microwave,3,4,0,4,37,0,Sharp
815,Fan,7,4,0,4,37,0,Orient Electric
816,Fridge,1,8,0,3,3,0,Samsung
817,Induction,4,6,1,4,34,1,Whirlpool
818,Air Conditioner,7,1,1,1,29,1,Fujitsu
819,Fridge,5,9,0,3,3,0,Panasonic
820,Smart Speaker,4,0,0,3,15,0,Amazon Echo
821,Dishwasher,2,8,1,4,7,0,KitchenAid
822,Thermostat,3,8,1,4,3,1,Emerson
823,Fan,7,10,0,3,47,0,Bajaj Electricals
824,Microwave,5,1,0,2,43,0,Samsung
825,Air Conditioner,4,6,1,2,16,1,Daikin
826,Induction,1,4,0,4,45,0,Whirlpool
828,Lights,8,1,1,1,20,1,Bajaj Electricals
829,Fridge,3,6,0,1,44,0,Godrej Appliances
830,Microwave,5,5,0,1,53,0,Haier
831,Air Conditioner,1,1,0,3,39,0,Fujitsu
832,Microwave,6,6,1,3,33,1,GE Appliances
833,Microwave,7,7,1,3,14,1,Sharp
834,Lights,5,8,1,3,56,0,Crompton
835,Air Conditioner,1,9,0,3,42,0,Mitsubishi Electric
836,Induction,5,4,0,4,35,0,Samsung
837,Lights,6,10,1,2,11,1,Philips
838,Camera,3,9,1,4,54,0,Samsung
839,Camera,7,3,0,2,20,0,Nikon
840,Air Conditioner,5,2,1,4,30,1,Carrier
841,Induction,7,4,0,1,53,0,Fisher & Paykel
842,Vacuum Cleaner,5,4,0,0,58,0,Hoover
843,Fridge,1,6,1,3,28,0,Hitachi
844,Dishwasher,3,6,1,0,15,1,Whirlpool
845,Smart Speaker,2,8,1,0,38,0,Ultimate Ears
846,Smart Speaker,7,5,1,1,50,0,Ultimate Ears
847,Fridge,6,1,1,0,13,1,Hitachi
848,Air Conditioner,5,9,0,0,47,0,Gree
849,Smart Speaker,3,3,1,1,35,1,Ultimate Ears
850,Washing Machine,2,10,0,2,47,0,LG Electronics
851,Security System,6,1,1,4,24,1,Hikvision India
852,Induction,4,10,1,0,56,1,Whirlpool
853,Washing Machine,2,1,1,3,1,1,Bosch
854,Camera,5,2,1,1,42,1,Nikon
856,Vacuum Cleaner,3,7,1,2,27,1,Hoover
857,Dishwasher,4,9,0,2,18,0,GE Appliances
858,Smart Speaker,1,4,1,3,58,0,Bowers & Wilkins
859,Washing Machine,8,9,1,0,26,1,Panasonic
860,Dishwasher,2,6,1,3,29,0,Bosch
861,Security System,1,6,1,2,8,0,eSSL Security
862,Camera,2,8,0,2,44,0,Pentax
863,Air Conditioner,6,3,0,4,26,0,Haier
864,Security System,3,4,0,2,5,0,Dahua Technology India
865,Air Conditioner,5,9,0,1,33,0,Carrier
868,Dishwasher,4,9,1,2,49,0,Miele
869,Camera,7,1,1,1,47,1,Nikon
870,Smart Speaker,7,8,0,4,36,0,Ultimate Ears
871,Smart Speaker,1,4,1,1,13,1,Bose
872,Camera,4,10,1,4,17,1,Samsung
873,Fan,7,5,1,4,13,1,Anchor Electricals
874,Lights,3,6,1,4,25,1,Crompton
875,Fridge,7,5,1,3,58,0,Panasonic
876,Fan,1,3,0,4,2,0,Crompton Greaves
877,Induction,7,1,0,4,24,0,Miele
878,Thermostat,6,9,0,1,36,0,Siemens
879,Vacuum Cleaner,8,8,0,4,25,0,Dyson
880,Induction,5,1,0,3,34,0,Miele
881,Washing Machine,3,8,0,1,12,0,Haier
882,Air Conditioner,8,6,1,4,19,1,Trane
883,Fridge,2,4,0,1,50,0,Panasonic
884,Thermostat,3,3,1,3,42,1,Lux Products Corporation
885,Camera,6,9,1,1,30,1,Pentax
886,Microwave,6,7,0,3,37,0,IFB
887,Washing Machine,7,6,0,2,43,0,LG Electronics
888,Security System,2,6,0,4,1,0,Hikvision India
889,Fan,6,1,1,3,3,1,Superfan
890,Lights,6,5,0,4,49,0,Syska
891,Fridge,1,2,0,3,26,0,Godrej Appliances
892,Fridge,3,2,0,0,15,1,Haier
893,Smart Speaker,2,7,1,0,46,0,JBL
894,Washing Machine,3,9,0,0,56,0,Samsung
895,Microwave,8,4,0,3,47,0,Sharp
896,Smart Speaker,5,2,1,4,48,1,Apple HomePod
897,Microwave,6,7,1,0,28,1,Panasonic
898,Fan,8,9,1,4,4,1,Anchor Electricals
899,Thermostat,3,8,0,3,19,0,Siemens
900,Thermostat,6,9,0,4,24,0,Honeywell
901,Thermostat,4,5,1,4,57,0,Lux Products Corporation
902,Fridge,7,8,0,0,40,0,Bosch
903,Induction,2,1,1,1,6,1,GE Appliances
904,Security System,8,4,1,2,16,1,Top Notch Infotronix
905,Lights,2,4,1,3,32,1,Crompton
906,Microwave,3,5,1,3,30,1,Samsung
907,Thermostat,6,9,1,3,35,1,Nest Labs
908,Security System,3,9,0,2,8,0,Matrix Comsec
909,Fridge,5,1,0,1,5,0,Samsung
910,Washing Machine,4,2,0,4,37,0,LG Electronics
911,Microwave,6,4,0,3,12,0,Panasonic
912,Microwave,2,3,1,4,25,1,Sharp
913,Fridge,1,6,0,0,33,0,LG Electronics
914,Camera,3,9,1,0,39,0,GoPro
915,Dishwasher,4,10,1,0,24,1,Samsung
916,Fan,1,7,0,3,11,0,Superfan
917,Dishwasher,3,8,0,2,42,0,Whirlpool
918,Lights,3,5,1,3,35,1,Surya Roshni
919,Camera,1,2,0,0,40,0,Samsung
920,Smart Speaker,5,5,0,0,1,0,Google Nest
921,Fridge,7,6,0,3,8,0,LG Electronics
922,Air Conditioner,1,7,0,2,23,0,Haier
923,Air Conditioner,5,2,1,2,20,1,Samsung
924,Fan,5,4,1,4,32,1,Orient Electric
925,Thermostat,3,4,0,1,11,0,Johnson Controls
926,Lights,6,10,1,0,7,1,Eveready
927,Microwave,3,4,1,2,58,1,LG Electronics
928,Microwave,4,8,0,0,30,0,Panasonic
930,Vacuum Cleaner,6,3,1,0,48,1,Miele
931,Air Conditioner,5,6,1,2,39,0,Haier
933,Security System,3,5,0,3,42,0,eSSL Security
934,Camera,8,9,1,3,49,0,GoPro
935,Thermostat,3,2,1,2,3,1,Schneider Electric
936,Security System,4,1,0,2,7,0,Godrej Security Solutions
937,Thermostat,7,9,1,1,43,0,Siemens
938,Air Conditioner,6,8,0,0,13,0,Fujitsu
939,Camera,5,10,0,1,37,0,Panasonic
940,Camera,6,7,1,3,25,1,Leica
941,Fridge,7,9,0,0,23,0,Godrej Appliances
942,Lights,4,8,0,1,51,0,Havells
943,Fan,4,8,1,3,47,0,Bajaj Electricals
944,Microwave,3,6,0,0,33,0,Samsung
945,Vacuum Cleaner,8,4,1,4,5,1,Shark
946,Microwave,6,9,0,4,32,0,LG Electronics
947,Microwave,1,4,0,1,30,0,Panasonic
948,Microwave,7,5,1,2,31,1,Morphy Richards
949,Fan,4,5,1,0,13,1,Crompton Greaves
950,Fridge,1,6,1,1,42,0,LG Electronics
951,Vacuum Cleaner,4,5,0,2,5,0,Bissell
952,Air Conditioner,3,1,1,2,23,1,Daikin
953,Induction,7,9,0,0,1,0,Bosch
954,Dishwasher,2,4,1,0,10,1,GE Appliances
955,Fridge,7,6,0,2,50,0,Samsung
956,Air Conditioner,5,1,1,3,27,1,LG Electronics
957,Vacuum Cleaner,1,0,0,1,54,0,Eureka
958,Fan,8,3,1,0,8,1,Bajaj Electricals
959,Washing Machine,4,7,0,2,52,0,Panasonic
960,Security System,2,1,0,3,3,0,Larsen & Toubro (L&T) Technology Services
961,Fan,4,9,0,4,19,0,Anchor Electricals
962,Washing Machine,7,2,0,2,51,0,Whirlpool
963,Smart Speaker,3,2,1,3,2,1,Bose
964,Camera,2,2,0,4,49,0,Pentax
965,Air Conditioner,1,0,1,3,31,1,Daikin
966,Induction,2,8,0,0,48,0,KitchenAid
967,Security System,6,9,1,2,53,0,Zicom
968,Dishwasher,4,6,0,4,10,0,KitchenAid
969,Lights,2,2,0,3,53,0,Bajaj Electricals
970,Lights,1,3,1,4,16,1,Osram
971,Vacuum Cleaner,3,5,1,1,37,1,Shark
972,Lights,8,10,0,2,20,0,GE Lighting
973,Thermostat,3,3,1,0,3,1,Honeywell
974,Lights,8,7,1,4,35,1,Philips
975,Fridge,4,4,1,3,34,1,Haier
976,Air Conditioner,2,3,0,4,21,0,LG Electronics
977,Microwave,7,5,1,3,36,1,IFB
978,Smart Speaker,4,1,0,4,32,0,Amazon Echo
979,Vacuum Cleaner,6,8,1,0,54,1,Bissell
980,Fridge,8,3,1,0,18,1,Bosch
981,Thermostat,1,7,0,2,34,0,Ecobee
982,Fan,1,1,1,0,56,1,Atomberg Technologies
983,Camera,6,10,1,4,38,0,Canon
984,Fan,2,2,1,4,3,1,Gorilla
985,Washing Machine,2,9,1,0,53,0,Samsung
988,Fridge,6,5,1,2,2,1,Whirlpool
989,Security System,1,7,0,1,3,0,Secureye
990,Air Conditioner,4,4,0,0,17,1,Samsung
991,Camera,5,2,0,3,46,0,GoPro
992,Fridge,4,4,0,4,39,0,Hitachi
994,Air Conditioner,6,10,1,2,53,0,Carrier
996,Security System,6,6,0,3,40,0,Zicom
997,Thermostat,7,6,1,2,19,1,Honeywell
998,Dishwasher,4,5,0,3,19,0,Bosch
999,Security System,4,7,1,3,44,0,Dahua Technology India
1000,Security System,4,1,1,2,5,1,eSSL Security
1001,Dishwasher,3,6,0,4,5,0,LG Electronics
1002,Smart Speaker,7,3,0,3,14,0,Google Nest
1003,Camera,7,9,1,2,27,1,Pentax
1004,Dishwasher,3,8,1,3,49,0,Maytag
1005,Vacuum Cleaner,5,10,0,4,48,0,Eureka
1006,Security System,7,0,1,2,36,1,Zicom
1007,Washing Machine,8,3,0,3,57,0,Haier
1008,Vacuum Cleaner,4,2,0,0,40,0,Bissell
1009,Fan,4,0,0,4,35,0,Khaitan Electricals
1010,Washing Machine,2,2,0,3,21,0,Samsung
1011,Washing Machine,8,7,1,1,5,1,LG Electronics
1012,Fridge,1,2,1,2,55,0,Voltas Beko
1013,Induction,5,5,0,3,24,0,KitchenAid
1014,Smart Speaker,2,9,0,4,57,0,Amazon Echo
1015,Microwave,2,7,1,4,39,0,Bosch
1016,Induction,3,4,1,1,50,1,Kenmore
1017,Air Conditioner,8,4,1,1,24,1,Haier
1018,Thermostat,1,5,1,3,40,0,Ecobee
1019,Lights,5,2,1,0,43,1,Bajaj Electricals
1020,Induction,1,6,0,4,46,0,GE Appliances
1021,Camera,1,4,0,0,50,0,GoPro
1022,Dishwasher,4,9,0,0,13,0,GE Appliances
1023,Dishwasher,4,8,0,3,38,0,Samsung
1024,Fan,2,6,1,2,45,0,Bajaj Electricals
1025,Dishwasher,3,4,1,2,58,0,Miele
1026,Security System,1,2,0,2,1,0,Matrix Comsec
1027,Vacuum Cleaner,3,8,0,1,43,0,Black+Decker
1028,Smart Speaker,8,5,1,4,39,1,JBL
1029,Thermostat,8,2,0,1,10,0,Johnson Controls
1030,Camera,3,2,0,4,2,0,Panasonic
1031,Lights,5,2,1,4,16,1,Bajaj Electricals
1032,Camera,7,8,1,4,37,0,Panasonic
1034,Dishwasher,7,5,0,2,23,0,Miele
1035,Fridge,8,5,1,1,26,1,Samsung
1036,Induction,1,6,1,1,16,0,Fisher & Paykel
1037,Air Conditioner,1,9,0,3,27,0,Daikin
1038,Vacuum Cleaner,8,9,1,4,47,0,Kenmore
1039,Washing Machine,4,5,0,2,41,0,Godrej Appliances
1041,Smart Speaker,2,4,0,0,33,0,Ultimate Ears
1042,Smart Speaker,4,6,0,3,32,0,JBL
1043,Fridge,6,6,1,2,9,1,Panasonic
1044,Fan,6,7,0,0,11,0,Anchor Electricals
1045,Fridge,8,2,1,0,37,1,Hitachi
1046,Washing Machine,2,7,1,1,6,0,Panasonic
1047,Air Conditioner,4,2,1,2,30,1,Trane
1048,Washing Machine,4,8,1,0,40,1,Samsung
1049,Fridge,3,3,1,1,15,1,Panasonic
1050,Security System,1,7,0,2,59,0,Top Notch Infotronix
1051,Vacuum Cleaner,8,1,1,4,48,1,iRobot
1052,Vacuum Cleaner,7,4,0,2,30,0,Hoover
1053,Dishwasher,4,7,0,3,18,0,KitchenAid
1054,Dishwasher,5,2,0,1,12,0,Maytag
1055,Washing Machine,2,8,1,4,55,0,Haier
1056,Smart Speaker,4,6,1,1,4,1,Amazon Echo
1057,Vacuum Cleaner,6,6,1,1,57,0,Dyson
1058,Washing Machine,4,4,1,0,54,1,Bosch
1059,Fan,8,5,0,2,16,0,Anchor Electricals
1060,Fan,5,6,1,1,23,1,Havells
1061,Security System,3,5,1,1,11,1,Matrix Comsec
1062,Camera,6,7,0,3,54,0,Panasonic
1063,Microwave,2,4,0,3,59,0,Bosch
1064,Induction,3,2,0,3,24,0,GE Appliances
1065,Induction,3,2,0,1,22,0,Whirlpool
1066,Induction,4,0,0,4,39,0,Whirlpool
1067,Thermostat,6,3,0,2,56,0,Sensi
1068,Air Conditioner,4,8,0,1,15,0,Mitsubishi Electric
1069,Vacuum Cleaner,6,8,1,0,49,1,Hoover
1070,Camera,5,2,1,4,15,1,Fujifilm
1071,Fan,3,10,0,4,10,0,Superfan
1072,Thermostat,7,5,0,2,28,0,Johnson Controls
1073,Dishwasher,2,9,1,4,36,0,Whirlpool
1074,Lights,2,7,0,2,54,0,Eveready
1075,Fridge,4,7,0,4,17,0,Samsung
1076,Smart Speaker,2,1,0,2,36,0,Amazon Echo
1078,Fridge,5,0,0,3,23,0,Godrej Appliances
1079,Thermostat,4,7,1,4,29,1,Sensi
1080,Air Conditioner,4,4,0,4,22,0,Fujitsu
1081,Camera,8,8,0,2,11,0,Sony
1082,Microwave,5,3,0,2,36,0,Samsung
1083,Air Conditioner,7,8,1,1,44,0,Panasonic
1084,Lights,1,1,1,3,29,1,Eveready
1085,Lights,5,2,0,1,55,0,Philips
1086,Fridge,7,3,0,1,42,0,Haier
1087,Fridge,5,4,0,0,32,1,Haier
1088,Microwave,6,4,0,2,14,0,Whirlpool
1089,Security System,3,8,1,0,18,1,CP Plus
1090,Fan,1,1,1,0,38,1,Orient Electric
1091,Smart Speaker,4,4,0,1,37,0,Bose
1092,Lights,3,8,0,0,34,0,Crompton
1093,Security System,7,1,1,2,57,1,Matrix Comsec
1094,Washing Machine,2,9,1,1,45,0,Haier
1095,Dishwasher,8,10,0,2,23,0,Miele
1096,Induction,8,1,0,4,32,0,GE Appliances
1097,Camera,2,3,0,0,46,0,Olympus
1098,Camera,3,4,1,1,3,1,Fujifilm
1099,Security System,7,8,1,3,55,0,Secureye
